,AKT,AP1,ERK,Ecadherin,EpCAM,Fvalue,GLI,GRB2SOS,GSK3b,IKK,MDM2,MEK,MYC,NFKB,NOTCH,PI3K,RAF,RAS,SMAD23,SMAD4,Snail,TAK1,TGFBR,TGFb,THY1,Twist1,ZEB1,bcatenin,miR200,miR34,p38,p53
"[('AKT', 1), ('miR34', 1)]",-0.5,0.0,-0.3181818181818182,,0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.3888888888888889,-0.5,0.5,-0.5,-0.1
"[('GRB2SOS', 0), ('miR200', 1)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.3,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.5,-0.3888888888888889,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('NFKB', 0), ('NOTCH', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 0), ('p53', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('TGFBR', 1), ('p38', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('Ecadherin', 0), ('SMAD4', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('AP1', 0), ('TGFb', 1)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('EpCAM', 1), ('NFKB', 0)]",-0.5,-0.5,-0.13636363636363635,,-0.5,-0.3736842105263158,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,-0.3
"[('Snail', 1), ('TGFb', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GLI', 1), ('MYC', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GSK3b', 1), ('miR200', 0)]",-0.16666666666666666,0.0,-0.045454545454545456,,0.5,-0.2789473684210526,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.2777777777777778,-0.5,-0.5,-0.5,-0.2
"[('MDM2', 1), ('MEK', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GSK3b', 1), ('THY1', 0)]",0.16666666666666666,0.0,-0.045454545454545456,,0.5,-0.2578947368421053,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,-0.5,0.16666666666666666,-0.5,-0.5,-0.5,-0.1
"[('ERK', 0), ('EpCAM', 1)]",-0.3333333333333333,-0.5,0.0,,0.0,-0.30526315789473685,-0.25,-0.5,-0.5,-0.5,-0.5,0.5,,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.1875,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.35
"[('IKK', 0), ('TGFBR', 1)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('NFKB', 1), ('TGFb', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('Twist1', 0), ('p38', 0)]",-0.5,0.0,-0.045454545454545456,,0.5,-0.3105263157894737,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.25,-0.3333333333333333,0.0,-0.5,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('GLI', 1), ('PI3K', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('MYC', 1), ('RAS', 0)]",-0.4166666666666667,-0.125,-0.1590909090909091,,0.25,-0.2394736842105263,-0.375,0.5,-0.25,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,0.0,-0.4375,-0.5,-0.21875,-0.5,0.0,-0.3333333333333333,-0.5,,-0.25,-0.4375,0.1388888888888889,-0.5,-0.5,0.0,-0.175
"[('MEK', 0), ('bcatenin', 1)]",-0.5,-0.5,0.22727272727272727,,-0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.125,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.3888888888888889,-0.5,-0.5,-0.5,-0.4
"[('MYC', 1), ('RAF', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 1), ('Snail', 0)]",-0.5,0.0,-0.22727272727272727,,-0.5,-0.23684210526315788,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.125,0.16666666666666666,-0.5,-0.2777777777777778,-0.5,,0.0,0.25,-0.3888888888888889,-0.5,0.16666666666666666,-0.5,-0.2
"[('MYC', 1), ('bcatenin', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MEK', 1), ('NFKB', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('SMAD4', 1), ('miR34', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GRB2SOS', 0), ('Snail', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GRB2SOS', 1), ('THY1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GRB2SOS', 0), ('TGFb', 0)]",-0.020833333333333332,-0.15625,-0.1903409090909091,,-0.03125,-0.18421052631578946,-0.03125,0.25,-0.5,-0.5,-0.5,-0.3125,,-0.1875,-0.2916666666666667,-0.375,-0.25,0.125,0.0,-0.1328125,-0.17708333333333334,-0.5,-0.2847222222222222,-0.375,,-0.1875,-0.125,-0.08333333333333333,-0.4375,-0.22916666666666666,-0.25,-0.225
"[('AP1', 1), ('RAS', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('NFKB', 0), ('p38', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 0), ('NFKB', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 0), ('PI3K', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('GSK3b', 0), ('MDM2', 0)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.29473684210526313,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.1
"[('RAF', 1), ('bcatenin', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.2894736842105263,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('SMAD4', 1), ('miR200', 1)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.5,-0.5,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('NFKB', 1), ('Twist1', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.34210526315789475,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('NOTCH', 0), ('SMAD23', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.25,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.16666666666666666,-0.5,-0.2
"[('NFKB', 0), ('bcatenin', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.2578947368421053,-0.5,-0.5,0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('miR34', 0), ('p53', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('IKK', 0), ('MDM2', 1)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MDM2', 0), ('TGFb', 1)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.29473684210526313,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.1
"[('MDM2', 1), ('RAS', 0)]",-0.4166666666666667,-0.125,-0.18181818181818182,,0.0,-0.24736842105263157,-0.375,0.5,-0.25,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,0.0,-0.4375,-0.5,-0.25,-0.5,0.0,-0.3333333333333333,-0.5,,-0.25,-0.4375,0.08333333333333333,-0.5,-0.4166666666666667,0.0,-0.15
"[('TGFBR', 1), ('miR34', 1)]",-0.5,0.0,-0.3181818181818182,,0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.3888888888888889,-0.5,0.5,-0.5,-0.1
"[('GSK3b', 0), ('miR34', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('IKK', 1), ('TGFb', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 0), ('miR200', 1)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.16666666666666666,-0.5,-0.5,-0.25,,-0.5,0.25,-0.2777777777777778,-0.5,-0.5,-0.5,-0.1
"[('MDM2', 0), ('ZEB1', 1)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.16666666666666666,-0.5,0.2
"[('Snail', 1), ('TAK1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('RAS', 0), ('p38', 1)]",-0.4166666666666667,-0.25,-0.1590909090909091,,0.0,-0.26052631578947366,-0.375,0.5,-0.25,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,0.0,-0.1875,-0.5,-0.28125,-0.5,-0.5,-0.3333333333333333,-0.5,,-0.5,-0.375,0.08333333333333333,-0.5,-0.4166666666666667,-0.5,-0.175
"[('RAF', 0), ('SMAD23', 1)]",-0.4166666666666667,-0.25,-0.13636363636363635,,0.0,-0.3131578947368421,-0.375,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.0,-0.125,-0.5,-0.28125,-0.5,-0.5,-0.3333333333333333,-0.5,,-0.5,-0.375,-0.05555555555555555,-0.5,-0.4166666666666667,-0.5,-0.275
"[('IKK', 0), ('p53', 1)]",-0.16666666666666666,0.0,-0.13636363636363635,,-0.5,-0.2736842105263158,-0.5,-0.5,-0.5,0.5,0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,0.0,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.0
"[('MYC', 1), ('Snail', 0)]",-0.5,0.5,-0.3181818181818182,,0.5,-0.22631578947368422,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,0.16666666666666666,-0.5,-0.2777777777777778,-0.5,,0.0,0.0,-0.2777777777777778,-0.5,0.16666666666666666,-0.5,-0.1
"[('AP1', 0), ('PI3K', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.3105263157894737,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,-0.5,-0.25,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.1
"[('AKT', 1), ('Snail', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('Snail', 1), ('p38', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('TGFb', 0), ('THY1', 1)]",-0.041666666666666664,-0.15625,-0.1903409090909091,,-0.03125,-0.1769736842105263,-0.03125,0.25,-0.5,-0.5,-0.5,-0.3125,,-0.1875,-0.2916666666666667,-0.375,-0.25,0.125,0.0,-0.1328125,-0.09375,-0.5,-0.2847222222222222,-0.375,,-0.1875,-0.125,-0.0763888888888889,-0.4375,-0.22916666666666666,-0.25,-0.20625
"[('RAF', 1), ('Snail', 0)]",-0.5,0.5,-0.3181818181818182,,0.5,-0.22631578947368422,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,0.16666666666666666,-0.5,-0.2777777777777778,-0.5,,0.0,0.0,-0.2777777777777778,-0.5,0.16666666666666666,-0.5,-0.1
"[('AP1', 0), ('GSK3b', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('GSK3b', 0), ('THY1', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.1
"[('AKT', 1), ('GSK3b', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('SMAD4', 1), ('TGFb', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('RAS', 0), ('SMAD23', 1)]",-0.4166666666666667,-0.125,-0.18181818181818182,,0.0,-0.24736842105263157,-0.375,0.5,-0.25,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,0.0,-0.4375,-0.5,-0.25,-0.5,0.0,-0.3333333333333333,-0.5,,-0.25,-0.4375,0.08333333333333333,-0.5,-0.4166666666666667,0.0,-0.15
"[('GLI', 1), ('NFKB', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('TGFBR', 1), ('p53', 1)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.30526315789473685,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.0
"[('MEK', 1), ('TAK1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('Ecadherin', 0), ('TGFb', 0)]",-0.020833333333333332,-0.15625,-0.1903409090909091,,-0.03125,-0.17894736842105263,-0.03125,0.25,-0.5,-0.5,-0.5,-0.3125,,-0.1875,-0.2916666666666667,-0.375,-0.25,0.125,0.0,-0.1328125,-0.08333333333333333,-0.5,-0.2847222222222222,-0.375,,-0.3125,-0.078125,-0.08333333333333333,-0.4375,-0.22916666666666666,-0.25,-0.225
"[('IKK', 0), ('SMAD4', 1)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MDM2', 1), ('TGFBR', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('ERK', 0), ('MEK', 1)]",-0.3333333333333333,-0.5,0.0,,0.0,-0.30526315789473685,-0.25,-0.5,-0.5,-0.5,-0.5,0.5,,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.1875,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.35
"[('Twist1', 0), ('miR34', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.34210526315789475,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('bcatenin', 0), ('miR200', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.2894736842105263,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('TGFBR', 0), ('p38', 1)]",0.041666666666666664,-0.171875,-0.15625,,-0.03125,-0.1569078947368421,-0.015625,0.25,-0.5,0.0,-0.5,-0.3125,,-0.03125,-0.3958333333333333,-0.1875,-0.25,-0.125,-0.25,-0.13671875,-0.19791666666666666,0.0,-0.19791666666666666,-0.09375,,-0.125,-0.15625,-0.1076388888888889,-0.4375,-0.2604166666666667,-0.125,-0.20625
"[('MEK', 0), ('PI3K', 0)]",-0.3333333333333333,-0.5,0.09090909090909091,,0.0,-0.25263157894736843,-0.25,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,0.5,-0.125,-0.5,-0.1875,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.25
